7.100000000000000533e+00 -1.047259683085696391e+00 -1.075667239970646838e+00 -1.060941024231102814e+00 -1.044632742641789180e+00 -1.048536128324244698e+00 -1.057813213162343002e+00 -1.050017180533401984e+00 -1.052815947368022309e+00 -1.051444658271215138e+00
7.200000000000000178e+00 -9.913317721776002678e-01 -1.056864918029380762e+00 -1.031678486488061486e+00 -1.060726514479622518e+00 -1.048256995271986014e+00 -1.059592641837481475e+00 -1.048737773740918922e+00 -1.050522131674558546e+00 -1.049336107638423554e+00
7.300000000000000711e+00 -1.053097083345930329e+00 -1.096220456753010053e+00 -1.009087452044993505e+00 -1.039310453206407248e+00 -1.055960545569471387e+00 -1.042968312763199679e+00 -1.047655160787661410e+00 -1.045545640529278009e+00 -1.046825528027138130e+00
7.400000000000000355e+00 -1.134719594060656700e+00 -1.011755457173370454e+00 -1.017872538317407427e+00 -1.041552947887593783e+00 -1.031639169226973296e+00 -1.032412501249326819e+00 -1.041215682695410205e+00 -1.035977272730500998e+00 -1.040502072232576847e+00
7.500000000000000000e+00 -1.008035069864625655e+00 -1.104951727010350382e+00 -1.058499412859991606e+00 -1.031189127253735016e+00 -1.019838960818322926e+00 -1.036928012539938937e+00 -1.032795525640914258e+00 -1.026887147886118345e+00 -1.029434970425856966e+00
7.600000000000000533e+00 -1.084482721995216226e+00 -9.811154562009529734e-01 -9.430218646840957675e-01 -1.024336693863948433e+00 -1.010408855626667490e+00 -1.019400220144883518e+00 -1.021405692630068973e+00 -1.018201083718838218e+00 -1.018636217412645983e+00
7.700000000000000178e+00 -8.128875894923679457e-01 -9.191724679518662455e-01 -1.080039558211414619e+00 -9.902291711492319237e-01 -9.861061121187254530e-01 -9.981522650785523698e-01 -1.007506783674680939e+00 -1.005231461000542836e+00 -1.007128717317057109e+00
7.800000000000000711e+00 -9.622010602164215998e-01 -9.256613032653243645e-01 -9.452081589544394369e-01 -9.972699308270811525e-01 -9.684807770968026919e-01 -9.823903651503778089e-01 -9.900874010429653316e-01 -9.915666745095391699e-01 -9.899095160023950735e-01
7.900000000000000355e+00 -1.117944319505578932e+00 -9.601767353207906197e-01 -9.639473731001703127e-01 -9.835149992125392648e-01 -9.742404715373427226e-01 -9.775771697513653269e-01 -9.740951646016378085e-01 -9.761146185782494378e-01 -9.751529263582920937e-01
8.000000000000000000e+00 -9.885174652539269191e-01 -9.171744900816272139e-01 -9.473416732886085212e-01 -9.101609699983416180e-01 -9.608234346249682201e-01 -9.500968639924785020e-01 -9.621810411500880678e-01 -9.608981043155961910e-01 -9.576005821707420651e-01
8.099999999999999645e+00 -7.748736304044865353e-01 -9.457143957096858511e-01 -9.468050322860973589e-01 -9.260089307960498450e-01 -9.365134701003765549e-01 -9.389567649611629818e-01 -9.382242343561968401e-01 -9.414383537192525520e-01 -9.420909192585811276e-01
8.200000000000001066e+00 -9.207508823542628340e-01 -9.163201524248992813e-01 -8.789372120947405165e-01 -8.934267006183210791e-01 -9.112625622229397759e-01 -9.228991531370344115e-01 -9.226803487470425225e-01 -9.249013953371043595e-01 -9.235531375002581367e-01
8.300000000000000711e+00 -9.301142076871417030e-01 -8.375365661973198650e-01 -8.824946426775573949e-01 -9.022340686551010291e-01 -8.962463352629538305e-01 -9.066117497572133699e-01 -9.096509191299806396e-01 -9.060565632701754746e-01 -9.053609700820338668e-01
8.400000000000000355e+00 -7.322017626448620309e-01 -1.043317153697247202e+00 -8.973125512838657780e-01 -8.659251137946583077e-01 -8.931816073193072913e-01 -8.914171516794173744e-01 -8.844725920111567996e-01 -8.892536562302973957e-01 -8.871560555631906597e-01
8.500000000000000000e+00 -1.002342186478604180e+00 -9.431074138459631939e-01 -8.506919382020382558e-01 -8.683753491217369724e-01 -8.701985471230130331e-01 -8.662146089322390052e-01 -8.692423883361735104e-01 -8.693637886650873448e-01 -8.687691868444683552e-01
8.599999999999999645e+00 -8.281963155066166538e-01 -9.158592003472608711e-01 -9.097662138398249221e-01 -8.738578172955779877e-01 -8.527263713485793151e-01 -8.485488126253590835e-01 -8.567100226513655326e-01 -8.543251325804220864e-01 -8.517321507426232063e-01
8.700000000000001066e+00 -8.617979569593909872e-01 -7.669528463263087792e-01 -8.461056909295791018e-01 -8.503467090411156448e-01 -8.364933114455522789e-01 -8.309217973444136263e-01 -8.366286924232838595e-01 -8.369063077964443709e-01 -8.354671046459313244e-01
8.800000000000000711e+00 -8.012526457917610312e-01 -8.737905477121090669e-01 -8.753345542566975945e-01 -8.173105977825322332e-01 -8.158361752001029865e-01 -8.234728760269603987e-01 -8.230079399868389656e-01 -8.217771601126548919e-01 -8.189792640314972338e-01
8.900000000000000355e+00 -7.804314880884871686e-01 -8.057775651028662445e-01 -7.945804385722115004e-01 -8.022808337448865679e-01 -8.066193349730668150e-01 -8.094236811010639965e-01 -8.050573963468644623e-01 -8.060536234111793652e-01 -8.054022925219436191e-01
9.000000000000000000e+00 -7.692069271107574435e-01 -7.899944638512497175e-01 -8.430895116542919121e-01 -8.360260447564780151e-01 -7.772336633372252113e-01 -7.958670087135595317e-01 -7.836321673825292766e-01 -7.945312392889577469e-01 -7.927947065391495185e-01
9.099999999999999645e+00 -8.037083431064961925e-01 -8.607429345036476942e-01 -7.352747813325356541e-01 -7.859405376658814557e-01 -7.859242772905484786e-01 -7.683919700668139230e-01 -7.855108158445508471e-01 -7.778283867682830310e-01 -7.809411192296882298e-01
9.200000000000001066e+00 -7.179674202800604421e-01 -7.134358297313615482e-01 -7.502877641264069641e-01 -7.768085864000560115e-01 -7.704347041017804987e-01 -7.721554410968399784e-01 -7.767178700376852207e-01 -7.729306453875683935e-01 -7.728273419248133935e-01
9.300000000000000711e+00 -5.596358528130643828e-01 -7.376455187889594534e-01 -7.943432254909198464e-01 -7.836971459995377698e-01 -7.822960319331074830e-01 -7.620112321114074216e-01 -7.634390300900659732e-01 -7.652960086017639441e-01 -7.674395416794702607e-01
9.400000000000000355e+00 -6.066813932833656775e-01 -8.734819110832684474e-01 -7.125238030357223806e-01 -7.691939576278591373e-01 -7.598472208354811741e-01 -7.640295901032211345e-01 -7.643966356703660869e-01 -7.617435165403791952e-01 -7.617131831895186389e-01
9.500000000000000000e+00 -6.971970846106914088e-01 -6.905214414298470604e-01 -7.573396804583674147e-01 -7.760417354244245614e-01 -7.402700464421168025e-01 -7.566910058546215678e-01 -7.558615018689945897e-01 -7.624909454562210920e-01 -7.591632700245357634e-01
9.600000000000001421e+00 -5.178272523312783537e-01 -8.031694769931759792e-01 -7.869641390739364750e-01 -7.563729097111483446e-01 -7.736302005052505537e-01 -7.582539324882334730e-01 -7.551667356383200413e-01 -7.547172809219190315e-01 -7.588553363391743467e-01
9.700000000000001066e+00 -6.780959730316058476e-01 -7.944189645642236730e-01 -7.538193391828748036e-01 -7.529160977598903237e-01 -7.760782525924222464e-01 -7.547949454395359581e-01 -7.594632091608587432e-01 -7.612619267231716114e-01 -7.594407320287716034e-01
9.800000000000000711e+00 -7.017401042804151112e-01 -7.464567044009129404e-01 -7.586525610813069642e-01 -7.915826131291935353e-01 -7.651496817085507995e-01 -7.575006644669620703e-01 -7.647043747472090924e-01 -7.634149191160679582e-01 -7.650679085337120933e-01
9.900000000000000355e+00 -7.244427863139999424e-01 -7.914079772461259932e-01 -8.348589010733852289e-01 -7.984906363976609356e-01 -7.641183765462815636e-01 -7.682454534531272250e-01 -7.767947459387474218e-01 -7.747096787385737704e-01 -7.713293194724895052e-01
1.000000000000000000e+01 -8.300352873108582941e-01 -7.173236604894993595e-01 -7.952189098586390781e-01 -7.757990928359620453e-01 -7.952892684777828070e-01 -7.912002040732187824e-01 -7.782697177121286058e-01 -7.840253174046666329e-01 -7.833924574414043995e-01
